종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"002230","피에스텍","KOSDAQ","의료·정밀기기","4260","25","0.59","82106473200"
"043370","피에이치에이","KOSDAQ","운송장비·부품","11760","290","2.53","246960000000"
"239890","피엔에이치테크","KOSDAQ","화학","5170","-70","-1.34","51367853350"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","2735","-30","-1.08","82078925360"
"137400","피엔티","KOSDAQ","기계·장비","31000","-50","-0.16","736035666000"
"257370","피엔티엠에스","KOSDAQ","기계·장비","3200","30","0.95","40015555200"
"147760","피엠티","KOSDAQ","의료·정밀기기","2235","0","0.00","24182400510"
"128660","피제이메탈","KOSDAQ","금속","3095","30","0.98","76766427055"
"006140","피제이전자","KOSDAQ","의료·정밀기기","6120","60","0.99","91800000000"
"376180","피코그램","KOSDAQ","기타제조","3575","-65","-1.79","66355710850"
"304840","피플바이오","KOSDAQ","제약","2400","-20","-0.83","50947946400"
"087600","픽셀플러스","KOSDAQ","전기·전자","7400","160","2.21","60432529200"
"291810","핀텔","KOSDAQ","IT 서비스","2580","30","1.18","29302896960"
"378340","필에너지","KOSDAQ","기계·장비","12620","-70","-0.55","269788870840"
"161580","필옵틱스","KOSDAQ","기계·장비","35400","-600","-1.67","810154912800"
"347770","핌스","KOSDAQ","전기·전자","1497","10","0.67","34216991874"
"163730","핑거","KOSDAQ","IT 서비스","13520","640","4.97","126623020160"
"417180","핑거스토리","KOSDAQ","IT 서비스","2675","10","0.38","44983359075"
"446750","하나26호스팩","KOSDAQ","금융","2090","-5","-0.24","12602700000"
"448370","하나27호스팩","KOSDAQ","금융","2080","-5","-0.24","11689600000"
"454750","하나28호스팩","KOSDAQ","금융","2045","0","0.00","14728090000"
"454640","하나29호스팩","KOSDAQ","금융","2070","-10","-0.48","11180070000"
"469880","하나30호스팩","KOSDAQ","금융","2040","-10","-0.49","14902200000"
"469900","하나31호스팩","KOSDAQ","금융","2035","-10","-0.49","11406175000"
"475240","하나32호스팩","KOSDAQ","금융","2130","-5","-0.23","6816000000"
"475250","하나33호스팩","KOSDAQ","금융","2125","5","0.24","7862500000"
"484130","하나34호스팩","KOSDAQ","금융","2065","-5","-0.24","9333800000"
"299030","하나기술","KOSDAQ","기계·장비","22350","-250","-1.11","178686238500"
"067310","하나마이크론","KOSDAQ","전기·전자","11460","-100","-0.87","759476535540"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","24700","-500","-1.98","488508547800"
"136480","하림","KOSDAQ","음식료·담배","3275","115","3.64","347836774050"
"003380","하림지주","KOSDAQ","금융","10310","830","8.76","1154777952510"
"450330","하스","KOSDAQ","제약","8010","10","0.13","62766432090"
"101670","하이드로리튬","KOSDAQ","금속","1307","-14","-1.06","70800150790"
"365590","하이딥","KOSDAQ","전기·전자","564","7","1.26","87297676296"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5090","0","0.00","94645307670"
"013030","하이록코리아","KOSDAQ","금속","29500","200","0.68","362715539000"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","14980","110","0.74","223832837760"
"450050","하이제8호스팩","KOSDAQ","금융","2070","10","0.49","10378980000"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","35300","550","1.58","1090346400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","1892","7","0.37","35381461412"
"106190","하이텍팜","KOSDAQ","제약","12960","-210","-1.59","137805922080"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","3900","145","3.86","52007342400"
"066130","하츠","KOSDAQ","전기·전자","5090","30","0.59","65152000000"
"004590","한국가구","KOSDAQ","유통","5900","130","2.25","88500000000"
"039340","한국경제TV","KOSDAQ","오락·문화","5930","380","6.85","133425000000"
"034950","한국기업평가","KOSDAQ","일반서비스","98700","-600","-0.60","448148731800"
"222980","한국맥널티","KOSDAQ","음식료·담배","4050","65","1.63","44677506150"
"256840","한국비엔씨","KOSDAQ","제약","5200","100","1.96","355653407200"
"219750","한국비티비","KOSDAQ","의료·정밀기기","1366","-37","-2.64","89373124910"
"025550","한국선재","KOSDAQ","금속","3490","-10","-0.29","89043873960"
"017890","한국알콜","KOSDAQ","화학","10360","210","2.07","220393522160"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"041460","한국전자인증","KOSDAQ","IT 서비스","4395","40","0.92","83505000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2330","50","2.19","19581320000"
"039740","한국정보공학","KOSDAQ","유통","2915","45","1.57","23373627255"
"053300","한국정보인증","KOSDAQ","IT 서비스","8390","90","1.08","356083018790"
"025770","한국정보통신","KOSDAQ","통신","10450","450","4.50","391292631950"
"458610","한국제12호스팩","KOSDAQ","금융","2130","-10","-0.47","9009900000"
"464440","한국제13호스팩","KOSDAQ","금융","2140","10","0.47","9244800000"
"479880","한국제15호스팩","KOSDAQ","금융","2070","0","0.00","14220900000"
"062970","한국첨단소재","KOSDAQ","전기·전자","3715","-35","-0.93","73322278870"
"023760","한국캐피탈","KOSDAQ","금융","887","79","9.78","279945693912"
"054040","한국컴퓨터","KOSDAQ","전기·전자","5110","110","2.20","82124291900"
"021650","한국큐빅","KOSDAQ","화학","2600","25","0.97","42511463800"
"032300","한국파마","KOSDAQ","제약","15080","10","0.07","164473051080"
